source_id,source_type,target_id,target_type,type,severity,frequency,efficacy,first_line,interaction_type,description
DIS_00748,Disease,TRT_0010,treatment,TREATED_BY,,,high,False,,
DIS_00749,Disease,SYM_046,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_046,Symptom,DIS_00749,Disease,CAUSED_BY,,,,,,
DIS_00749,Disease,SYM_031,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_031,Symptom,DIS_00749,Disease,CAUSED_BY,,,,,,
DIS_00749,Disease,SYM_007,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_007,Symptom,DIS_00749,Disease,CAUSED_BY,,,,,,
DIS_00749,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_049,Symptom,DIS_00749,Disease,CAUSED_BY,,,,,,
DIS_00749,Disease,SYM_001,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_001,Symptom,DIS_00749,Disease,CAUSED_BY,,,,,,
DIS_00749,Disease,TRT_0014,treatment,TREATED_BY,,,high,True,,
DIS_00750,Disease,SYM_039,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_039,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,SYM_008,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_008,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,SYM_023,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_023,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,SYM_035,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_035,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_043,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,SYM_048,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_048,Symptom,DIS_00750,Disease,CAUSED_BY,,,,,,
DIS_00750,Disease,DRG_0051,drug,TREATED_BY,,,variable,False,,
DIS_00750,Disease,TRT_0005,treatment,TREATED_BY,,,variable,False,,
DIS_00750,Disease,TRT_0013,treatment,TREATED_BY,,,moderate,False,,
DIS_00751,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_009,Symptom,DIS_00751,Disease,CAUSED_BY,,,,,,
DIS_00751,Disease,SYM_014,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_014,Symptom,DIS_00751,Disease,CAUSED_BY,,,,,,
DIS_00751,Disease,SYM_022,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_022,Symptom,DIS_00751,Disease,CAUSED_BY,,,,,,
DIS_00751,Disease,DRG_0035,drug,TREATED_BY,,,variable,True,,
DIS_00751,Disease,TRT_0013,treatment,TREATED_BY,,,variable,False,,
DIS_00751,Disease,TRT_0029,treatment,TREATED_BY,,,moderate,True,,
DIS_00752,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_018,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,SYM_049,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_049,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_038,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,SYM_049,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_049,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,SYM_032,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_032,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,SYM_036,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_036,Symptom,DIS_00752,Disease,CAUSED_BY,,,,,,
DIS_00752,Disease,TRT_0003,treatment,TREATED_BY,,,variable,False,,
DIS_00752,Disease,DRG_0072,drug,TREATED_BY,,,low,False,,
DIS_00752,Disease,DRG_0052,drug,TREATED_BY,,,low,True,,
DIS_00753,Disease,SYM_039,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_039,Symptom,DIS_00753,Disease,CAUSED_BY,,,,,,
DIS_00753,Disease,SYM_027,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_027,Symptom,DIS_00753,Disease,CAUSED_BY,,,,,,
DIS_00753,Disease,SYM_019,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_019,Symptom,DIS_00753,Disease,CAUSED_BY,,,,,,
DIS_00753,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_014,Symptom,DIS_00753,Disease,CAUSED_BY,,,,,,
DIS_00753,Disease,DRG_0038,drug,TREATED_BY,,,high,False,,
DIS_00753,Disease,DRG_0038,drug,TREATED_BY,,,low,True,,
DIS_00754,Disease,SYM_043,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_043,Symptom,DIS_00754,Disease,CAUSED_BY,,,,,,
DIS_00754,Disease,SYM_021,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_021,Symptom,DIS_00754,Disease,CAUSED_BY,,,,,,
DIS_00754,Disease,SYM_003,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_003,Symptom,DIS_00754,Disease,CAUSED_BY,,,,,,
DIS_00754,Disease,SYM_009,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_009,Symptom,DIS_00754,Disease,CAUSED_BY,,,,,,
DIS_00754,Disease,DRG_0052,drug,TREATED_BY,,,low,True,,
DIS_00754,Disease,DRG_0003,drug,TREATED_BY,,,moderate,False,,
DIS_00755,Disease,SYM_023,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_023,Symptom,DIS_00755,Disease,CAUSED_BY,,,,,,
DIS_00755,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_001,Symptom,DIS_00755,Disease,CAUSED_BY,,,,,,
DIS_00755,Disease,SYM_022,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_022,Symptom,DIS_00755,Disease,CAUSED_BY,,,,,,
DIS_00755,Disease,SYM_043,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_043,Symptom,DIS_00755,Disease,CAUSED_BY,,,,,,
DIS_00755,Disease,SYM_017,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_017,Symptom,DIS_00755,Disease,CAUSED_BY,,,,,,
DIS_00755,Disease,TRT_0026,treatment,TREATED_BY,,,moderate,True,,
DIS_00755,Disease,DRG_0020,drug,TREATED_BY,,,variable,False,,
DIS_00756,Disease,SYM_004,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_004,Symptom,DIS_00756,Disease,CAUSED_BY,,,,,,
DIS_00756,Disease,SYM_003,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_003,Symptom,DIS_00756,Disease,CAUSED_BY,,,,,,
DIS_00756,Disease,SYM_049,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_049,Symptom,DIS_00756,Disease,CAUSED_BY,,,,,,
DIS_00756,Disease,TRT_0029,treatment,TREATED_BY,,,low,True,,
DIS_00756,Disease,DRG_0003,drug,TREATED_BY,,,low,False,,
DIS_00756,Disease,DRG_0038,drug,TREATED_BY,,,high,False,,
DIS_00757,Disease,SYM_029,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_029,Symptom,DIS_00757,Disease,CAUSED_BY,,,,,,
DIS_00757,Disease,SYM_029,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_029,Symptom,DIS_00757,Disease,CAUSED_BY,,,,,,
DIS_00757,Disease,SYM_047,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_047,Symptom,DIS_00757,Disease,CAUSED_BY,,,,,,
DIS_00757,Disease,SYM_034,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_034,Symptom,DIS_00757,Disease,CAUSED_BY,,,,,,
DIS_00757,Disease,TRT_0028,treatment,TREATED_BY,,,high,True,,
DIS_00757,Disease,DRG_0015,drug,TREATED_BY,,,moderate,False,,
DIS_00758,Disease,SYM_045,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_045,Symptom,DIS_00758,Disease,CAUSED_BY,,,,,,
DIS_00758,Disease,SYM_015,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_015,Symptom,DIS_00758,Disease,CAUSED_BY,,,,,,
DIS_00758,Disease,SYM_020,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_020,Symptom,DIS_00758,Disease,CAUSED_BY,,,,,,
DIS_00758,Disease,SYM_039,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_039,Symptom,DIS_00758,Disease,CAUSED_BY,,,,,,
DIS_00758,Disease,SYM_031,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_031,Symptom,DIS_00758,Disease,CAUSED_BY,,,,,,
DIS_00758,Disease,DRG_0072,drug,TREATED_BY,,,variable,False,,
DIS_00758,Disease,DRG_0022,drug,TREATED_BY,,,low,True,,
DIS_00759,Disease,SYM_010,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_010,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,SYM_021,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_021,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,SYM_031,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_031,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,SYM_028,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_028,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_012,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_022,Symptom,DIS_00759,Disease,CAUSED_BY,,,,,,
DIS_00759,Disease,DRG_0083,drug,TREATED_BY,,,low,False,,
DIS_00759,Disease,TRT_0017,treatment,TREATED_BY,,,high,False,,
DIS_00759,Disease,DRG_0064,drug,TREATED_BY,,,low,False,,
DIS_00760,Disease,SYM_020,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_020,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,SYM_024,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_024,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,SYM_021,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_021,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,SYM_015,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_015,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,SYM_001,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_001,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,SYM_009,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_009,Symptom,DIS_00760,Disease,CAUSED_BY,,,,,,
DIS_00760,Disease,DRG_0045,drug,TREATED_BY,,,moderate,True,,
DIS_00760,Disease,DRG_0022,drug,TREATED_BY,,,high,True,,
DIS_00760,Disease,TRT_0010,treatment,TREATED_BY,,,moderate,False,,
DIS_00761,Disease,SYM_043,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_043,Symptom,DIS_00761,Disease,CAUSED_BY,,,,,,
DIS_00761,Disease,SYM_005,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_005,Symptom,DIS_00761,Disease,CAUSED_BY,,,,,,
DIS_00761,Disease,SYM_041,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_041,Symptom,DIS_00761,Disease,CAUSED_BY,,,,,,
DIS_00761,Disease,SYM_032,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_032,Symptom,DIS_00761,Disease,CAUSED_BY,,,,,,
DIS_00761,Disease,DRG_0069,drug,TREATED_BY,,,moderate,False,,
DIS_00761,Disease,DRG_0072,drug,TREATED_BY,,,low,False,,
DIS_00762,Disease,SYM_011,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_011,Symptom,DIS_00762,Disease,CAUSED_BY,,,,,,
DIS_00762,Disease,SYM_011,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_011,Symptom,DIS_00762,Disease,CAUSED_BY,,,,,,
DIS_00762,Disease,SYM_046,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_046,Symptom,DIS_00762,Disease,CAUSED_BY,,,,,,
DIS_00762,Disease,SYM_026,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_026,Symptom,DIS_00762,Disease,CAUSED_BY,,,,,,
DIS_00762,Disease,SYM_032,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_032,Symptom,DIS_00762,Disease,CAUSED_BY,,,,,,
DIS_00762,Disease,DRG_0009,drug,TREATED_BY,,,high,False,,
DIS_00762,Disease,DRG_0007,drug,TREATED_BY,,,high,False,,
DIS_00763,Disease,SYM_039,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_039,Symptom,DIS_00763,Disease,CAUSED_BY,,,,,,
DIS_00763,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_029,Symptom,DIS_00763,Disease,CAUSED_BY,,,,,,
DIS_00763,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_018,Symptom,DIS_00763,Disease,CAUSED_BY,,,,,,
DIS_00763,Disease,SYM_049,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_049,Symptom,DIS_00763,Disease,CAUSED_BY,,,,,,
DIS_00763,Disease,SYM_023,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_023,Symptom,DIS_00763,Disease,CAUSED_BY,,,,,,
DIS_00763,Disease,TRT_0027,treatment,TREATED_BY,,,low,True,,
DIS_00763,Disease,TRT_0022,treatment,TREATED_BY,,,variable,True,,
DIS_00764,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_038,Symptom,DIS_00764,Disease,CAUSED_BY,,,,,,
DIS_00764,Disease,SYM_013,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_013,Symptom,DIS_00764,Disease,CAUSED_BY,,,,,,
DIS_00764,Disease,SYM_039,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_039,Symptom,DIS_00764,Disease,CAUSED_BY,,,,,,
DIS_00764,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_022,Symptom,DIS_00764,Disease,CAUSED_BY,,,,,,
DIS_00764,Disease,SYM_033,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_033,Symptom,DIS_00764,Disease,CAUSED_BY,,,,,,
DIS_00764,Disease,DRG_0016,drug,TREATED_BY,,,moderate,False,,
DIS_00765,Disease,SYM_005,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_005,Symptom,DIS_00765,Disease,CAUSED_BY,,,,,,
DIS_00765,Disease,SYM_042,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_042,Symptom,DIS_00765,Disease,CAUSED_BY,,,,,,
DIS_00765,Disease,SYM_003,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_003,Symptom,DIS_00765,Disease,CAUSED_BY,,,,,,
DIS_00765,Disease,DRG_0009,drug,TREATED_BY,,,low,True,,
DIS_00765,Disease,DRG_0062,drug,TREATED_BY,,,variable,True,,
DIS_00765,Disease,DRG_0002,drug,TREATED_BY,,,low,False,,
DIS_00766,Disease,SYM_021,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_021,Symptom,DIS_00766,Disease,CAUSED_BY,,,,,,
DIS_00766,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_012,Symptom,DIS_00766,Disease,CAUSED_BY,,,,,,
DIS_00766,Disease,SYM_045,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_045,Symptom,DIS_00766,Disease,CAUSED_BY,,,,,,
DIS_00766,Disease,SYM_021,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_021,Symptom,DIS_00766,Disease,CAUSED_BY,,,,,,
DIS_00766,Disease,DRG_0029,drug,TREATED_BY,,,variable,True,,
DIS_00766,Disease,DRG_0013,drug,TREATED_BY,,,high,False,,
DIS_00766,Disease,DRG_0055,drug,TREATED_BY,,,variable,True,,
DIS_00767,Disease,SYM_018,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_018,Symptom,DIS_00767,Disease,CAUSED_BY,,,,,,
DIS_00767,Disease,SYM_006,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_006,Symptom,DIS_00767,Disease,CAUSED_BY,,,,,,
DIS_00767,Disease,SYM_048,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_048,Symptom,DIS_00767,Disease,CAUSED_BY,,,,,,
DIS_00767,Disease,SYM_038,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_038,Symptom,DIS_00767,Disease,CAUSED_BY,,,,,,
DIS_00767,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_020,Symptom,DIS_00767,Disease,CAUSED_BY,,,,,,
DIS_00767,Disease,DRG_0018,drug,TREATED_BY,,,low,False,,
DIS_00767,Disease,DRG_0081,drug,TREATED_BY,,,variable,False,,
DIS_00768,Disease,SYM_004,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_004,Symptom,DIS_00768,Disease,CAUSED_BY,,,,,,
DIS_00768,Disease,SYM_008,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_008,Symptom,DIS_00768,Disease,CAUSED_BY,,,,,,
DIS_00768,Disease,SYM_031,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_031,Symptom,DIS_00768,Disease,CAUSED_BY,,,,,,
DIS_00768,Disease,SYM_035,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_035,Symptom,DIS_00768,Disease,CAUSED_BY,,,,,,
DIS_00768,Disease,SYM_011,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_011,Symptom,DIS_00768,Disease,CAUSED_BY,,,,,,
DIS_00768,Disease,DRG_0077,drug,TREATED_BY,,,variable,False,,
DIS_00768,Disease,TRT_0031,treatment,TREATED_BY,,,low,True,,
DIS_00768,Disease,DRG_0084,drug,TREATED_BY,,,low,False,,
DIS_00769,Disease,SYM_048,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_048,Symptom,DIS_00769,Disease,CAUSED_BY,,,,,,
DIS_00769,Disease,SYM_038,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_038,Symptom,DIS_00769,Disease,CAUSED_BY,,,,,,
DIS_00769,Disease,SYM_011,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_011,Symptom,DIS_00769,Disease,CAUSED_BY,,,,,,
DIS_00769,Disease,SYM_022,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_022,Symptom,DIS_00769,Disease,CAUSED_BY,,,,,,
DIS_00769,Disease,SYM_034,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_034,Symptom,DIS_00769,Disease,CAUSED_BY,,,,,,
DIS_00769,Disease,DRG_0019,drug,TREATED_BY,,,high,False,,
DIS_00770,Disease,SYM_047,Symptom,HAS_SYMPTOM,mild,intermittent,,,,
SYM_047,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_020,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,SYM_006,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_006,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,SYM_022,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_022,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,SYM_022,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_022,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_014,Symptom,DIS_00770,Disease,CAUSED_BY,,,,,,
DIS_00770,Disease,DRG_0067,drug,TREATED_BY,,,variable,True,,
DIS_00771,Disease,SYM_012,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_012,Symptom,DIS_00771,Disease,CAUSED_BY,,,,,,
DIS_00771,Disease,SYM_014,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_014,Symptom,DIS_00771,Disease,CAUSED_BY,,,,,,
DIS_00771,Disease,SYM_035,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_035,Symptom,DIS_00771,Disease,CAUSED_BY,,,,,,
DIS_00771,Disease,DRG_0032,drug,TREATED_BY,,,variable,True,,
DIS_00771,Disease,DRG_0036,drug,TREATED_BY,,,low,True,,
DIS_00771,Disease,TRT_0029,treatment,TREATED_BY,,,high,True,,
DIS_00772,Disease,SYM_029,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_029,Symptom,DIS_00772,Disease,CAUSED_BY,,,,,,
DIS_00772,Disease,SYM_024,Symptom,HAS_SYMPTOM,severe,intermittent,,,,
SYM_024,Symptom,DIS_00772,Disease,CAUSED_BY,,,,,,
DIS_00772,Disease,SYM_036,Symptom,HAS_SYMPTOM,life-threatening,constant,,,,
SYM_036,Symptom,DIS_00772,Disease,CAUSED_BY,,,,,,
DIS_00772,Disease,DRG_0027,drug,TREATED_BY,,,moderate,False,,
DIS_00772,Disease,DRG_0012,drug,TREATED_BY,,,low,True,,
DIS_00772,Disease,TRT_0012,treatment,TREATED_BY,,,variable,True,,
DIS_00773,Disease,SYM_013,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_013,Symptom,DIS_00773,Disease,CAUSED_BY,,,,,,
DIS_00773,Disease,SYM_002,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_002,Symptom,DIS_00773,Disease,CAUSED_BY,,,,,,
DIS_00773,Disease,SYM_037,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_037,Symptom,DIS_00773,Disease,CAUSED_BY,,,,,,
DIS_00773,Disease,SYM_001,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_001,Symptom,DIS_00773,Disease,CAUSED_BY,,,,,,
DIS_00773,Disease,SYM_037,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_037,Symptom,DIS_00773,Disease,CAUSED_BY,,,,,,
DIS_00773,Disease,DRG_0083,drug,TREATED_BY,,,low,False,,
DIS_00774,Disease,SYM_016,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_016,Symptom,DIS_00774,Disease,CAUSED_BY,,,,,,
DIS_00774,Disease,SYM_037,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_037,Symptom,DIS_00774,Disease,CAUSED_BY,,,,,,
DIS_00774,Disease,SYM_035,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_035,Symptom,DIS_00774,Disease,CAUSED_BY,,,,,,
DIS_00774,Disease,DRG_0037,drug,TREATED_BY,,,low,True,,
DIS_00775,Disease,SYM_020,Symptom,HAS_SYMPTOM,moderate,constant,,,,
SYM_020,Symptom,DIS_00775,Disease,CAUSED_BY,,,,,,
DIS_00775,Disease,SYM_014,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_014,Symptom,DIS_00775,Disease,CAUSED_BY,,,,,,
DIS_00775,Disease,SYM_022,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_022,Symptom,DIS_00775,Disease,CAUSED_BY,,,,,,
DIS_00775,Disease,SYM_025,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_025,Symptom,DIS_00775,Disease,CAUSED_BY,,,,,,
DIS_00775,Disease,DRG_0011,drug,TREATED_BY,,,moderate,False,,
DIS_00775,Disease,DRG_0066,drug,TREATED_BY,,,variable,True,,
DIS_00776,Disease,SYM_023,Symptom,HAS_SYMPTOM,moderate,occasional,,,,
SYM_023,Symptom,DIS_00776,Disease,CAUSED_BY,,,,,,
DIS_00776,Disease,SYM_046,Symptom,HAS_SYMPTOM,mild,persistent,,,,
SYM_046,Symptom,DIS_00776,Disease,CAUSED_BY,,,,,,
DIS_00776,Disease,SYM_035,Symptom,HAS_SYMPTOM,severe,constant,,,,
SYM_035,Symptom,DIS_00776,Disease,CAUSED_BY,,,,,,
DIS_00776,Disease,SYM_006,Symptom,HAS_SYMPTOM,severe,persistent,,,,
SYM_006,Symptom,DIS_00776,Disease,CAUSED_BY,,,,,,
DIS_00776,Disease,TRT_0001,treatment,TREATED_BY,,,moderate,True,,
DIS_00776,Disease,DRG_0084,drug,TREATED_BY,,,low,False,,
DIS_00777,Disease,SYM_016,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_016,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,SYM_023,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_023,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,SYM_007,Symptom,HAS_SYMPTOM,life-threatening,persistent,,,,
SYM_007,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,SYM_016,Symptom,HAS_SYMPTOM,life-threatening,occasional,,,,
SYM_016,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,SYM_043,Symptom,HAS_SYMPTOM,moderate,intermittent,,,,
SYM_043,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,SYM_031,Symptom,HAS_SYMPTOM,life-threatening,intermittent,,,,
SYM_031,Symptom,DIS_00777,Disease,CAUSED_BY,,,,,,
DIS_00777,Disease,DRG_0004,drug,TREATED_BY,,,moderate,False,,
DIS_00777,Disease,TRT_0014,treatment,TREATED_BY,,,variable,False,,
DIS_00778,Disease,SYM_022,Symptom,HAS_SYMPTOM,moderate,persistent,,,,
SYM_022,Symptom,DIS_00778,Disease,CAUSED_BY,,,,,,
DIS_00778,Disease,SYM_012,Symptom,HAS_SYMPTOM,mild,constant,,,,
SYM_012,Symptom,DIS_00778,Disease,CAUSED_BY,,,,,,
DIS_00778,Disease,SYM_017,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_017,Symptom,DIS_00778,Disease,CAUSED_BY,,,,,,
DIS_00778,Disease,TRT_0003,treatment,TREATED_BY,,,variable,True,,
DIS_00778,Disease,DRG_0005,drug,TREATED_BY,,,high,False,,
DIS_00778,Disease,DRG_0042,drug,TREATED_BY,,,moderate,False,,
DIS_00779,Disease,SYM_027,Symptom,HAS_SYMPTOM,severe,occasional,,,,
SYM_027,Symptom,DIS_00779,Disease,CAUSED_BY,,,,,,
DIS_00779,Disease,SYM_024,Symptom,HAS_SYMPTOM,mild,occasional,,,,
SYM_024,Symptom,DIS_00779,Disease,CAUSED_BY,,,,,,
